Age,Job,Credit amount,Duration,Credit_to_Duration,High_Risk_Purpose,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_none,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_none,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_Group_26-35,Age_Group_36-50,Age_Group_50+
74,1,4007,38,105.44736842105263,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
55,3,1660,70,23.714285714285715,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62,2,8821,38,232.1315789473684,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,3,1703,56,30.410714285714285,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
28,1,12396,60,206.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
19,1,16416,52,315.6923076923077,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
72,1,7660,34,225.2941176470588,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
46,1,12889,25,515.56,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
46,1,5983,49,122.10204081632654,0,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
64,2,3981,13,306.2307692307692,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
64,1,5867,50,117.34,0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
50,1,14776,55,268.6545454545454,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
28,1,19997,43,465.04651162790697,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
50,1,16973,19,893.3157894736842,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19,1,3400,58,58.62068965517241,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
49,1,4520,6,753.3333333333334,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,0,16391,7,2341.5714285714284,0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
51,2,6133,24,255.54166666666666,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
50,1,9385,63,148.96825396825398,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,0,13373,53,252.32075471698113,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
69,0,9549,29,329.2758620689655,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
44,3,5548,14,396.2857142857143,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51,1,11329,9,1258.7777777777778,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
68,0,7926,59,134.33898305084745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27,3,3792,31,122.3225806451613,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
52,2,8367,34,246.08823529411765,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,1,6587,12,548.9166666666666,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,2,10858,68,159.6764705882353,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
43,2,18665,25,746.6,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55,2,8116,19,427.1578947368421,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,0,18415,42,438.45238095238096,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,0,14455,65,222.3846153846154,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,1,19571,46,425.45652173913044,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
66,0,12068,7,1724.0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,1,5387,46,117.1086956521739,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
28,1,4101,10,410.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
59,1,892,23,38.78260869565217,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,0,591,26,22.73076923076923,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
55,1,16709,58,288.08620689655174,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
45,1,2499,34,73.5,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
71,2,19002,56,339.32142857142856,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
74,1,17049,23,741.2608695652174,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
57,0,7436,6,1239.3333333333333,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27,0,16111,43,374.6744186046512,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
71,2,18994,26,730.5384615384615,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32,3,14557,36,404.3611111111111,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64,1,1523,42,36.26190476190476,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
70,2,9138,9,1015.3333333333334,0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
50,3,13925,47,296.27659574468083,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
18,2,6169,45,137.0888888888889,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
59,1,1839,50,36.78,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
70,2,473,47,10.063829787234043,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
42,3,12110,29,417.58620689655174,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
20,1,2366,10,236.6,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
52,0,3159,7,451.2857142857143,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
62,1,3395,13,261.15384615384613,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
61,1,12976,35,370.74285714285713,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53,1,7628,39,195.5897435897436,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
66,1,7466,17,439.1764705882353,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
45,1,13563,66,205.5,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
43,2,17656,57,309.7543859649123,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
67,0,11988,29,413.37931034482756,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
56,2,508,25,20.32,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
20,0,4104,49,83.75510204081633,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19,2,10561,29,364.17241379310343,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
35,2,15133,56,270.23214285714283,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,2,10153,4,2538.25,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
58,1,5710,51,111.96078431372548,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
24,1,19810,6,3301.6666666666665,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
37,1,16026,14,1144.7142857142858,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
